User,creationDate,listingId,strategy,借款用途,借款金额,其他事项,协议利率,单笔最高借款金额,历史最高负债,历史记录,学习形式,工作信息,年龄,征信记录,待还金额,性别,成功借款次数,成功还款次数,收入情况,文化程度,期限,正常还清次数,毕业院校,注册时间,第一次成功借款时间,累计借款金额,级别,网络借贷平台借款余额,资金运用情况,还款来源,逾期类型,逾期（0-15天）还清次数,逾期（15天以上）还清次数,本次借款后负债,title,投标人数,进度
,,124960444,,装修,"1,000",暂无,20%,"4,866.00","8,742.74",3次流标， 0次撤标， 0次失败,无,暂未提供,22,暂未提供,"7,520.25",男,7次,15次,5000-8000（含5000）,无,6个月,15次,无,2016/08/21,2017/10/11,"20,493.00",B,暂未提供,装修,薪资收入,,0次,0次,,,,
,,124961152,,医疗,"1,242",暂无,20%,"5,800.00","6,950.00",0次流标， 1次撤标， 0次失败,无,暂未提供,21,暂未提供,"5,193.62",女,8次,40次,5000-8000（含5000）,无,6个月,37次,无,2017/09/06,2017/09/07,"13,965.00",B,暂未提供,医疗,个人存款,,2次,0次,,,,
,,124961277,,装修,"13,300",暂无,20%,"9,500.00","11,123.40",1次流标， 0次撤标， 0次失败,普通,暂未提供,26,暂未提供,0.00,男,5次,61次,8000-15000（含8000）,本科,6个月,13次,曲阜师范大学,2016/02/19,2016/08/04,"19,827.00",B,暂未提供,装修,薪资收入,,47次,0次,,,,
,,124961544,,日常消费,"10,751",暂无,20%,"10,973.00","29,218.20",1次流标， 0次撤标， 0次失败,无,私营业主,41,暂未提供,"17,444.01",男,12次,77次,15000及以上,无,6个月,77次,无,2016/01/23,2016/01/26,"77,178.00",B,暂未提供,日常消费,经营收入,,0次,0次,,,,
,,124961862,,装修,"10,286",暂无,20%,"6,000.00","14,552.90",1次流标， 0次撤标， 0次失败,网络教育,私营业主,36,暂未提供,"3,013.36",男,9次,49次,15000及以上,专科,6个月,47次,中国农业大学,2017/05/11,2017/05/11,"33,240.00",B,暂未提供,装修,薪资收入,,2次,0次,,,,
,,124961868,,旅游,"1,400",暂无,20%,"5,000.00","6,863.51",0次流标， 0次撤标， 0次失败,无,暂未提供,21,暂未提供,"5,091.69",女,4次,14次,2000-5000（含2000）,无,6个月,14次,无,2017/11/27,2018/01/04,"8,700.00",B,暂未提供,旅游,个人存款,,0次,0次,,,,
,,124962008,,日常消费,"11,392",暂无,20%,"15,000.00","26,762.79",0次流标， 0次撤标， 0次失败,无,暂未提供,46,暂未提供,"13,816.24",男,14次,68次,5000-8000（含5000）,无,6个月,67次,无,2016/01/26,2016/01/26,"87,560.00",B,"24,036.00",日常消费,经营收入,,1次,0次,,,,
,,124962412,,日常消费,"1,882",暂无,20%,"8,533.00","11,280.89",0次流标， 0次撤标， 0次失败,无,私营业主,21,暂未提供,"9,210.36",女,12次,58次,5000-8000（含5000）,无,6个月,58次,无,2017/01/22,2017/01/23,"32,207.00",B,暂未提供,日常消费,经营收入,,0次,0次,,,,
,,124962478,,旅游,"1,500",暂无,20%,"3,500.00","5,911.04",2次流标， 0次撤标， 0次失败,无,暂未提供,22,暂未提供,"3,021.29",女,15次,73次,2000-5000（含2000）,无,6个月,73次,无,2017/04/12,2017/04/12,"16,890.00",B,"4,484.00",旅游,薪资收入,,0次,0次,,,,
,,124962913,,装修,"12,500",暂无,20%,"9,300.00","10,539.12",2次流标， 0次撤标， 0次失败,无,暂未提供,32,暂未提供,0.00,女,7次,40次,8000-15000（含8000）,无,6个月,35次,无,2015/09/22,2017/03/06,"27,548.00",B,"14,000.00",装修,经营收入,,3次,0次,,,,
,,124963085,,日常消费,"1,500",暂无,20%,"5,600.00","8,942.66",1次流标， 3次撤标， 0次失败,无,暂未提供,22,暂未提供,"7,478.39",男,7次,34次,5000-8000（含5000）,无,3个月,34次,无,2017/07/27,2017/07/28,"14,263.00",B,"14,625.00",日常消费,薪资收入,,0次,0次,,,,
,,124963114,,日常消费,"1,875",暂无,20%,"15,600.00","20,439.28",0次流标， 0次撤标， 0次失败,无,暂未提供,31,暂未提供,"18,173.57",女,5次,11次,8000-15000（含8000）,无,6个月,11次,无,2017/02/15,2017/02/25,"38,823.00",B,暂未提供,日常消费,个人存款,,0次,0次,,,,
,2018-08-14T11:25:19,124963327,,日常消费,509,暂无,20%,"4,750.00","6,406.68",1次流标， 1次撤标， 0次失败,无,暂未提供,21,暂未提供,"5,182.55",女,2次,4次,2000-5000（含2000）,无,6个月,4次,无,2017/05/02,2018/05/11,"5,524.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T11:25:27,124963290,,日常消费,"13,886",暂无,20%,"15,800.00","19,048.08",0次流标， 0次撤标， 0次失败,无,公务员,31,暂未提供,"4,762.02",男,2次,15次,5000-8000（含5000）,无,6个月,15次,无,2017/10/22,2017/10/24,"19,589.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T11:25:37,124963405,,日常消费,687,暂无,20%,"8,727.00","14,617.88",0次流标， 0次撤标， 0次失败,无,私营业主,25,暂未提供,"13,797.73",男,13次,77次,8000-15000（含8000）,无,6个月,76次,无,2017/01/06,2017/01/06,"46,712.00",B,暂未提供,日常消费,薪资收入,,1次,0次,,,,
,2018-08-14T11:28:14,124964207,,日常消费,"1,450",暂无,20%,"5,000.00","13,037.91",0次流标， 0次撤标， 0次失败,无,暂未提供,29,暂未提供,"11,560.47",女,14次,74次,5000-8000（含5000）,无,6个月,74次,无,2017/02/03,2017/02/03,"34,729.00",B,"7,413.00",日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T11:31:13,124964315,,生产经营,"10,000",暂无,20%,"8,000.00","10,877.64",0次流标， 0次撤标， 0次失败,无,暂未提供,30,暂未提供,"4,182.35",女,1次,7次,5000-8000（含5000）,无,6个月,7次,无,2017/07/24,2018/01/13,"8,000.00",B,暂未提供,生产经营,薪资收入,,0次,0次,,,,
,2018-08-14T11:31:25,124964477,,日常消费,"10,154",暂无,20%,"14,950.00","27,255.34",0次流标， 0次撤标， 0次失败,普通,暂未提供,31,暂未提供,"10,434.55",女,17次,109次,5000-8000（含5000）,本科,6个月,101次,河北农业大学,2016/03/02,2016/03/03,"117,045.00",B,"90,476.00",日常消费,薪资收入,,8次,0次,,,,
,2018-08-14T11:31:41,124964390,,旅游,"4,800",暂无,20%,"10,000.00","18,669.14",0次流标， 0次撤标， 0次失败,无,私营业主,22,暂未提供,"14,031.25",女,11次,72次,8000-15000（含8000）,无,6个月,72次,无,2016/11/25,2016/11/25,"35,743.00",B,暂未提供,旅游,个人存款,,0次,0次,,,,
,2018-08-14T11:31:53,124964361,,装修,"10,000",暂无,20%,"5,358.00","10,177.74",2次流标， 0次撤标， 0次失败,无,暂未提供,36,暂未提供,0.00,男,4次,36次,8000-15000（含8000）,无,6个月,34次,无,2016/04/18,2016/06/09,"12,358.00",B,暂未提供,装修,投资收入,,2次,0次,,,,
,2018-08-14T11:36:58,124964802,,医疗,"1,500",暂无,20%,"7,500.00","9,796.87",0次流标， 0次撤标， 0次失败,无,暂未提供,48,暂未提供,"7,836.96",女,12次,49次,2000-5000（含2000）,无,6个月,49次,无,2017/07/29,2017/07/29,"27,700.00",B,757.00,医疗,薪资收入,,0次,0次,,,,
,2018-08-14T11:37:10,124964871,,日常消费,582,暂无,20%,"6,000.00","6,743.74",0次流标， 1次撤标， 0次失败,无,暂未提供,22,暂未提供,"5,977.16",男,14次,39次,2000-5000（含2000）,无,6个月,39次,无,2017/08/20,2017/08/21,"20,207.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T11:38:33,124965397,,生产经营,"6,550",暂无,20%,"4,500.00","6,119.94",0次流标， 0次撤标， 0次失败,无,暂未提供,35,暂未提供,"1,957.48",女,1次,8次,2000-5000（含2000）,无,6个月,8次,无,2017/12/07,2017/12/08,"4,500.00",B,暂未提供,生产经营,经营收入,,0次,0次,,,,
,2018-08-14T11:38:46,124965355,,日常消费,"11,380",暂无,20%,"7,000.00","7,786.32",0次流标， 1次撤标， 0次失败,无,暂未提供,29,暂未提供,0.00,女,2次,12次,5000-8000（含5000）,无,6个月,10次,无,2017/10/02,2017/10/09,"9,000.00",B,暂未提供,日常消费,薪资收入,,2次,0次,,,,
,2018-08-14T11:45:41,124966183,,日常消费,"8,000",暂无,20%,"10,000.00","11,231.28",0次流标， 0次撤标， 0次失败,普通,暂未提供,30,暂未提供,"4,388.46",男,3次,18次,8000-15000（含8000）,专科,6个月,17次,漯河职业技术学院,2017/07/29,2017/08/08,"16,000.00",B,暂未提供,日常消费,薪资收入,,1次,0次,,,,
,2018-08-14T11:47:00,124966393,,装修,"15,000",暂无,20%,"11,500.00","12,783.48",0次流标， 0次撤标， 0次失败,自考,暂未提供,27,暂未提供,"9,992.07",女,2次,12次,8000-15000（含8000）,本科,6个月,12次,长春工业大学,2017/06/11,2017/06/11,"21,000.00",B,暂未提供,装修,薪资收入,,0次,0次,,,,
,2018-08-14T11:49:08,124966612,,医疗,500,暂无,20%,"2,000.00","8,441.25",0次流标， 0次撤标， 0次失败,无,暂未提供,22,暂未提供,"2,227.46",女,13次,64次,5000-8000（含5000）,无,6个月,63次,无,2017/04/20,2017/04/20,"13,500.00",B,"8,167.00",医疗,经营收入,,0次,0次,,,,
,2018-08-14T11:49:24,124966800,,日常消费,"4,298",暂无,20%,"9,308.00","17,684.14",0次流标， 0次撤标， 0次失败,成人,私营业主,29,暂未提供,"12,423.55",女,9次,28次,8000-15000（含8000）,专科,6个月,27次,重庆大学,2017/05/03,2017/05/14,"39,793.00",B,暂未提供,日常消费,投资收入,,1次,0次,,,,
,2018-08-14T11:57:18,124967711,,旅游,"14,800",暂无,20%,"7,500.00","8,425.44",0次流标， 1次撤标， 0次失败,无,公务员,22,暂未提供,0.00,女,5次,13次,5000-8000（含5000）,无,3个月,13次,无,2017/05/17,2017/11/05,"17,071.00",B,暂未提供,旅游,薪资收入,,0次,0次,,,,
,2018-08-14T12:00:43,124968029,,生产经营,"1,500",暂无,20%,"5,000.00","6,799.80",0次流标， 0次撤标， 0次失败,无,暂未提供,22,暂未提供,"6,232.95",女,2次,3次,2000-5000（含2000）,无,6个月,3次,无,2018/04/27,2018/05/02,"6,000.00",B,暂未提供,生产经营,薪资收入,,0次,0次,,,,
,2018-08-14T12:00:51,124968053,,日常消费,"2,595",暂无,20%,"7,000.00","11,915.79",1次流标， 0次撤标， 0次失败,普通,暂未提供,30,暂未提供,"4,544.58",男,4次,16次,8000-15000（含8000）,专科,6个月,15次,潮汕职业技术学院,2017/07/14,2017/07/25,"25,200.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T12:02:09,124968349,,日常消费,"1,000",暂无,20%,"5,500.00","6,227.76",1次流标， 1次撤标， 0次失败,成人,暂未提供,25,暂未提供,"4,673.65",女,7次,10次,2000-5000（含2000）,专科,3个月,10次,西北农林科技大学,2016/08/22,2016/09/07,"14,300.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T12:06:45,124968926,,医疗,600,暂无,20%,"1,050.00","1,377.72",0次流标， 0次撤标， 0次失败,无,暂未提供,21,暂未提供,539.05,女,2次,13次,2000-5000（含2000）,无,6个月,13次,无,2015/12/21,2017/08/02,"2,100.00",B,暂未提供,医疗,薪资收入,,0次,0次,,,,
,2018-08-14T12:10:22,124969364,,医疗,"2,000",暂无,20%,"20,000.00","26,450.67",0次流标， 0次撤标， 0次失败,无,私营业主,25,暂未提供,"19,052.13",女,5次,32次,5000-8000（含5000）,无,3个月,31次,无,2017/02/28,2017/04/01,"37,114.00",B,暂未提供,医疗,经营收入,,1次,0次,,,,
,2018-08-14T12:10:35,124969363,,装修,"6,585",暂无,20%,"5,800.00","16,397.03",0次流标， 0次撤标， 0次失败,无,暂未提供,34,暂未提供,"8,654.68",女,12次,70次,8000-15000（含8000）,无,6个月,69次,无,2017/01/03,2017/01/05,"38,741.00",B,暂未提供,装修,经营收入,,1次,0次,,,,
,2018-08-14T12:12:41,124969612,,装修,"10,000",暂无,20%,"10,000.00","12,055.44",0次流标， 0次撤标， 0次失败,成人,暂未提供,41,暂未提供,"12,055.44",男,7次,47次,5000-8000（含5000）,专科,6个月,39次,西南师范大学,2016/07/19,2016/07/19,"37,940.00",B,暂未提供,装修,薪资收入,,7次,0次,,,,
,2018-08-14T12:19:31,124970315,,医疗,500,暂无,20%,"3,500.00","7,699.89",1次流标， 0次撤标， 0次失败,无,暂未提供,22,暂未提供,"7,474.63",女,4次,10次,2000-5000（含2000）,无,6个月,10次,无,2017/12/18,2018/01/19,"8,000.00",B,暂未提供,医疗,薪资收入,,0次,0次,,,,
,2018-08-14T12:21:46,124970480,,医疗,"5,000",暂无,20%,"10,000.00","11,423.34",0次流标， 2次撤标， 0次失败,无,私营业主,24,暂未提供,"1,837.65",男,10次,49次,8000-15000（含8000）,无,3个月,49次,无,2017/08/22,2017/08/27,"22,372.00",B,暂未提供,医疗,薪资收入,,0次,0次,,,,
,2018-08-14T12:21:57,124970532,,兼职创业,"1,400",暂无,20%,"10,000.00","11,231.28",0次流标， 0次撤标， 0次失败,普通,暂未提供,30,暂未提供,"10,840.98",男,4次,20次,5000-8000（含5000）,本科,6个月,19次,安阳工学院,2017/08/21,2017/08/21,"22,200.00",B,暂未提供,兼职创业,投资收入,,1次,0次,,,,
,2018-08-14T12:27:36,124971271,,日常消费,"6,400",暂无,20%,"6,400.00","7,498.20",1次流标， 1次撤标， 0次失败,普通,暂未提供,28,暂未提供,0.00,男,13次,43次,8000-15000（含8000）,专科,3个月,43次,四川信息职业技术学院,2016/04/24,2017/09/23,"51,181.00",B,"11,500.00",日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T12:27:45,124971163,,兼职创业,"13,947",暂无,20%,"21,000.00","22,888.83",0次流标， 0次撤标， 0次失败,无,私营业主,23,暂未提供,"7,629.61",男,2次,8次,8000-15000（含8000）,无,3个月,8次,无,2016/09/05,2016/09/05,"24,500.00",B,暂未提供,兼职创业,薪资收入,,0次,0次,,,,
,2018-08-14T12:30:57,124971564,,医疗,"1,000",暂无,20%,"8,664.00","17,162.40",1次流标， 0次撤标， 0次失败,无,暂未提供,29,暂未提供,"2,726.88",女,10次,43次,5000-8000（含5000）,无,6个月,43次,无,2016/07/12,2016/08/01,"34,337.00",B,暂未提供,医疗,薪资收入,,0次,0次,,,,
,2018-08-14T12:36:51,124972347,,旅游,"7,000",暂无,20%,"25,000.00","29,744.42",0次流标， 0次撤标， 0次失败,无,暂未提供,22,暂未提供,"23,723.75",女,4次,18次,2000-5000（含2000）,无,6个月,18次,无,2017/08/13,2017/08/13,"43,954.00",B,暂未提供,旅游,薪资收入,,0次,0次,,,,
,2018-08-14T12:40:13,124972559,自动1  ,装修,"6,823",暂无,20%,"11,300.00","16,350.78",0次流标， 0次撤标， 0次失败,无,暂未提供,43,暂未提供,"8,695.96",女,13次,41次,5000-8000（含5000）,无,6个月,41次,无,2017/09/30,2017/09/30,"76,886.00",B,"134,571.00",装修,薪资收入,,0次,0次,,,,
,2018-08-14T12:40:28,124972658,自动1  ,日常消费,"1,454",暂无,20%,"9,500.00","10,892.76",0次流标， 0次撤标， 0次失败,无,私营业主,31,暂未提供,"8,954.06",女,14次,61次,8000-15000（含8000）,无,6个月,57次,无,2017/03/25,2017/08/19,"31,481.00",B,暂未提供,日常消费,经营收入,,4次,0次,,,,
,2018-08-14T12:40:38,124972792,自动1  ,日常消费,"2,694",暂无,20%,"17,000.00","19,229.64",0次流标， 0次撤标， 0次失败,无,暂未提供,29,暂未提供,"15,854.70",女,3次,13次,2000-5000（含2000）,无,6个月,13次,无,2017/10/23,2017/10/23,"21,800.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T12:42:42,124972845,,日常消费,"3,200",暂无,20%,"4,000.00","7,970.06",1次流标， 0次撤标， 0次失败,无,暂未提供,22,暂未提供,"6,621.78",男,9次,38次,5000-8000（含5000）,无,6个月,36次,无,2017/10/12,2017/11/01,"16,531.00",B,"14,593.00",日常消费,薪资收入,,1次,0次,,,,
,2018-08-14T12:43:01,124973124,,日常消费,"2,015",暂无,20%,"8,000.00","10,790.22",0次流标， 0次撤标， 0次失败,无,暂未提供,30,暂未提供,"7,460.28",女,1次,3次,5000-8000（含5000）,无,6个月,3次,无,2018/05/10,2018/05/11,"8,000.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T12:46:02,124973269,,旅游,"2,746",暂无,20%,"3,536.00","7,017.42",1次流标， 0次撤标， 0次失败,无,私营业主,49,暂未提供,"3,739.16",女,8次,31次,8000-15000（含8000）,无,6个月,30次,无,2017/05/22,2017/05/22,"19,215.00",B,暂未提供,旅游,经营收入,,1次,0次,,,,
,2018-08-14T12:48:22,124973665,,日常消费,"2,400",暂无,20%,"1,500.00","3,348.40",1次流标， 0次撤标， 0次失败,无,私营业主,24,暂未提供,"2,871.57",男,7次,25次,5000-8000（含5000）,无,6个月,25次,无,2017/06/15,2017/06/15,"7,700.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T12:48:33,124973648,,日常消费,605,暂无,20%,"7,000.00","8,449.14",0次流标， 0次撤标， 0次失败,无,暂未提供,22,暂未提供,"7,490.76",男,7次,25次,5000-8000（含5000）,无,6个月,25次,无,2016/05/13,2017/11/04,"17,134.00",B,"24,458.00",日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T12:49:42,124973802,,生产经营,"2,880",暂无,20%,"3,500.00","9,942.42",0次流标， 0次撤标， 0次失败,无,暂未提供,21,暂未提供,"6,656.70",女,7次,31次,2000-5000（含2000）,无,6个月,31次,无,2017/08/11,2017/08/11,"16,278.00",B,暂未提供,生产经营,薪资收入,,0次,0次,,,,
,2018-08-14T12:49:54,124973717,,日常消费,"2,000",暂无,20%,"10,000.00","14,310.45",0次流标， 0次撤标， 0次失败,无,暂未提供,23,暂未提供,"6,284.95",女,16次,59次,15000及以上,无,3个月,44次,无,2017/07/25,2017/08/05,"28,000.00",B,暂未提供,日常消费,薪资收入,,15次,0次,,,,
,2018-08-14T12:55:12,124974226,,日常消费,"1,000",暂无,20%,"10,000.00","12,659.71",0次流标， 0次撤标， 0次失败,无,暂未提供,23,暂未提供,"11,462.42",女,8次,25次,5000-8000（含5000）,无,6个月,25次,无,2017/11/21,2017/11/21,"23,100.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T12:55:22,124974276,,医疗,"2,000",暂无,20%,"7,500.00","8,970.28",2次流标， 0次撤标， 0次失败,无,暂未提供,28,暂未提供,"6,523.84",男,1次,4次,2000-5000（含2000）,无,3个月,4次,无,2018/02/11,2018/04/02,"7,500.00",B,暂未提供,医疗,薪资收入,,0次,0次,,,,
,2018-08-14T12:55:32,124974464,,日常消费,784,暂无,20%,"3,600.00","4,776.72",1次流标， 0次撤标， 0次失败,无,暂未提供,21,暂未提供,"2,559.24",女,5次,17次,5000-8000（含5000）,无,6个月,17次,无,2017/10/27,2017/10/27,"8,359.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T12:57:35,124974579,,日常消费,"2,341",暂无,20%,"4,116.00","9,725.42",0次流标， 0次撤标， 0次失败,无,私营业主,25,暂未提供,"6,967.12",男,21次,91次,5000-8000（含5000）,无,6个月,89次,无,2016/07/06,2016/07/06,"29,162.00",B,暂未提供,日常消费,经营收入,,2次,0次,,,,
,2018-08-14T12:57:56,124974806,,装修,"6,606",暂无,20%,"5,000.00","6,727.80",0次流标， 0次撤标， 0次失败,成人,暂未提供,22,暂未提供,"4,135.20",女,1次,4次,5000-8000（含5000）,专科,6个月,4次,哈尔滨职业技术学院,2018/04/12,2018/04/12,"5,000.00",B,暂未提供,装修,薪资收入,,0次,0次,,,,
,2018-08-14T13:01:02,124974890,,日常消费,"1,855",暂无,20%,"4,520.00","5,239.32",0次流标， 1次撤标， 0次失败,无,暂未提供,21,无逾期,"3,284.34",男,3次,16次,5000-8000（含5000）,无,3个月,16次,无,2018/01/12,2018/01/15,"9,720.00",B,"5,694.00",日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T13:06:41,124975462,,日常消费,"6,900",暂无,20%,"5,000.00","6,798.84",0次流标， 0次撤标， 0次失败,普通,暂未提供,35,暂未提供,0.00,女,1次,4次,5000-8000（含5000）,专科,6个月,4次,西安欧亚学院,2018/04/11,2018/04/11,"5,000.00",B,暂未提供,日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T13:06:57,124975686,自动1  ,装修,"1,132",暂无,20%,"8,500.00","12,601.90",0次流标， 0次撤标， 0次失败,无,私营业主,34,暂未提供,"11,013.88",女,13次,39次,8000-15000（含8000）,无,6个月,39次,无,2017/04/11,2017/04/12,"63,316.00",B,暂未提供,装修,投资收入,,0次,0次,,,,
,2018-08-14T13:07:09,124975745,,日常消费,"6,000",暂无,20%,"10,000.00","22,762.02",0次流标， 5次撤标， 0次失败,无,暂未提供,28,暂未提供,"10,954.28",女,8次,72次,2000-5000（含2000）,无,6个月,70次,无,2016/04/18,2016/04/18,"40,500.00",B,暂未提供,日常消费,薪资收入,,1次,0次,,,,
,2018-08-14T13:10:14,124975877,,日常消费,"10,000",暂无,20%,"9,500.00","11,173.68",0次流标， 0次撤标， 0次失败,无,私营业主,31,暂未提供,0.00,男,2次,18次,15000及以上,无,3个月,18次,无,2017/04/12,2017/04/12,"13,320.00",B,暂未提供,日常消费,经营收入,,0次,0次,,,,
,2018-08-14T13:10:27,124976054,,装修,"11,715",暂无,20%,"24,400.00","27,541.95",0次流标， 0次撤标， 0次失败,自考,暂未提供,27,暂未提供,"13,282.98",女,2次,12次,2000-5000（含2000）,本科,6个月,11次,中国人民公安大学,2016/08/24,2016/08/24,"30,400.00",B,暂未提供,装修,薪资收入,,1次,0次,,,,
,2018-08-14T13:10:37,124976030,,医疗,"1,500",暂无,20%,"4,700.00","6,409.50",1次流标， 0次撤标， 0次失败,无,暂未提供,22,暂未提供,"3,137.97",男,18次,67次,5000-8000（含5000）,无,6个月,67次,无,2017/08/22,2017/09/11,"28,136.00",B,709.00,医疗,薪资收入,,0次,0次,,,,
,2018-08-14T13:10:54,124976113,,日常消费,"4,000",暂无,20%,"3,500.00","4,744.32",0次流标， 0次撤标， 0次失败,无,暂未提供,26,暂未提供,0.00,男,1次,1次,5000-8000（含5000）,无,3个月,1次,无,2018/08/05,2018/08/07,"3,500.00",B,"1,000.00",日常消费,薪资收入,,0次,0次,,,,
,2018-08-14T13:12:58,124976441,女标   ,医疗,"9,154",暂无,20%,"10,000.00","24,179.39",1次流标， 0次撤标， 0次失败,普通,私营业主,24,暂未提供,"19,801.32",女,9次,48次,5000-8000（含5000）,专科,6个月,48次,荆州职业技术学院,2015/03/08,2017/07/05,"37,320.00",B,暂未提供,医疗,薪资收入,,0次,0次,,,,
