User,creationDate,listingId,title,借款用途,借款金额,协议利率,单笔最高借款金额,历史最高负债,学习形式,工作信息,年龄,待还金额,性别,成功借款次数,成功还款次数,收入情况,文化程度,期限,正常还清次数,毕业院校,注册时间,第一次成功借款时间,累计借款金额,级别,网络借贷平台借款余额,还款来源,逾期（0-15天）还清次数,逾期（15天以上）还清次数
pdu2****00502,2018-08-08 20:46:54,124379662,pdu2****00502第15次借款,日常消费,1619.0,20.0,3300.0,8029.88,无,暂未提供,31,7514.44,女,16,66,2000-5000（含2000）,无,3,64,无,2017-07-25,2017-07-25 20:42:11,28104.0,B,0.0,薪资收入,2,0
pdu2****01445,2018-08-09 08:18:58,124408622,手机app用户的第12次闪电借款,旅游,4300.0,20.0,11659.0,14651.1,无,私营业主,32,13676.78,女,15,33,8000-15000（含8000）,无,3,33,无,2017-08-02,2017-08-02 15:00:22,53993.0,B,1715.0,投资收入,0,0
pdu2****87660,2018-08-09 09:14:46,124414664,pdu2****87660第9次借款,日常消费,1000.0,20.0,10000.0,18516.3,成人,暂未提供,34,16218.66,女,9,34,5000-8000（含5000）,专科,3,25,中央广播电视大学,2017-02-13,2017-03-03 15:55:59,37353.0,B,0.0,薪资收入,9,0
pdu2****58455,2018-08-09 10:21:14,124423873,手机app用户的第10次闪电借款,旅游,2315.0,20.0,9500.0,12099.81,无,暂未提供,37,11010.67,女,11,33,2000-5000（含2000）,无,3,33,无,2017-05-10,2017-06-02 10:56:39,44215.0,B,53222.0,薪资收入,0,0
pdu7****01851,2018-08-09 11:51:11,124436454,pdu7****01851第8次借款,日常消费,2779.0,20.0,7000.0,10220.71,无,私营业主,31,7754.34,女,9,33,15000及以上,无,3,25,无,2017-10-12,2017-10-12 17:58:21,27736.0,B,0.0,投资收入,8,0
pdu1****63581,2018-08-09 12:38:08,124442494,pdu1****63581第5次借款,日常消费,4191.0,20.0,7100.0,8030.63,成人,暂未提供,30,4545.98,女,5,30,5000-8000（含5000）,本科,3,17,泰山医学院,2016-11-19,2016-11-19 12:16:16,23010.0,B,0.0,薪资收入,13,0
pdu5****33061,2018-08-09 12:40:55,124442841,pdu5****33061第9次借款,旅游,7610.0,20.0,12850.0,23751.5,无,私营业主,30,23046.28,男,11,39,5000-8000（含5000）,无,3,38,无,2016-12-21,2016-12-21 03:37:50,56698.0,B,0.0,薪资收入,1,0
pdu5****77867,2018-08-09 12:46:18,124443541,pdu5****77867第19次借款,旅游,8000.0,20.0,10000.0,18110.91,无,私营业主,39,17733.75,女,26,55,5000-8000（含5000）,无,3,55,无,2017-02-22,2017-02-22 22:15:52,119942.0,B,0.0,经营收入,0,0
pdu6****51074,2018-08-09 12:52:03,124444304,手机app用户的第11次闪电借款,日常消费,2369.0,20.0,11500.0,17997.12,无,私营业主,32,16540.84,女,12,55,8000-15000（含8000）,无,3,55,无,2017-08-09,2017-08-09 17:11:29,41136.0,B,0.0,经营收入,0,0
pdu0****38177,2018-08-09 12:53:00,124444409,pdu0****38177第8次借款,装修,3400.0,20.0,8500.0,9896.52,无,暂未提供,46,9129.23,女,9,31,8000-15000（含8000）,无,3,31,无,2017-12-19,2017-12-19 07:45:27,29957.0,B,0.0,经营收入,0,0
pdu4****88531,2018-08-09 12:53:17,124444450,手机app用户的借款,日常消费,2500.0,20.0,7000.0,7786.32,无,私营业主,36,4631.56,女,4,15,8000-15000（含8000）,无,3,15,无,2017-04-14,2017-09-14 16:55:40,17500.0,B,50569.0,经营收入,0,0
pdu****1510,2018-08-09 12:58:29,124445114,pdu5****510第11次借款,日常消费,3200.0,20.0,15000.0,22341.87,普通,私营业主,36,15924.29,女,11,48,8000-15000（含8000）,本科,3,45,廊坊师范学院,2015-10-09,2017-04-19 10:02:08,61897.0,B,0.0,经营收入,3,0
pdu2****76560,2018-08-09 14:05:15,124453512,手机app用户的第9次闪电借款,日常消费,600.0,20.0,3500.0,5255.78,无,私营业主,30,5041.08,女,11,31,8000-15000（含8000）,无,3,31,无,2017-11-30,2017-11-30 18:12:28,15970.0,B,153600.0,薪资收入,0,0
pdu4****48220,2018-08-09 14:40:38,124458328,pdu4****48220第13次借款,日常消费,4015.0,20.0,12000.0,16032.42,无,私营业主,36,9005.06,男,14,81,15000及以上,无,3,81,无,2015-11-26,2015-11-26 16:27:46,78325.0,B,168973.0,薪资收入,0,0
pdu****3800,2018-08-09 14:44:24,124458807,pdu2****800第28次借款,日常消费,3538.0,20.0,10586.0,22363.77,无,私营业主,36,18959.24,女,29,168,15000及以上,无,3,168,无,2015-06-01,2015-06-01 00:40:18,133609.0,B,135642.0,经营收入,0,0
pdu0****65688,2018-08-09 15:23:50,124463896,pdu0****65688第11次借款,日常消费,6487.0,20.0,14800.0,16771.92,无,暂未提供,31,13672.35,女,12,33,5000-8000（含5000）,无,3,33,无,2017-10-25,2017-10-25 18:17:42,86428.0,B,52646.0,经营收入,0,0
pdu****3042,2018-08-09 15:33:14,124465159,pdu2****042第21次借款,旅游,1815.0,20.0,9448.0,22766.2,无,私营业主,37,21752.28,女,23,111,8000-15000（含8000）,无,3,111,无,2015-09-11,2016-05-14 18:23:16,96785.0,B,63249.0,个人存款,0,0
pdu1****35004,2018-08-09 15:35:52,124465513,手机app用户的借款,日常消费,1290.0,20.0,7679.0,10918.62,无,私营业主,30,8063.06,女,15,75,8000-15000（含8000）,无,3,69,无,2017-01-12,2017-01-12 02:41:46,33762.0,B,0.0,薪资收入,6,0
pdu4****61023,2018-08-09 15:59:31,124468731,pdu4****61023第6次借款,装修,1203.0,20.0,10400.0,15965.45,无,私营业主,34,11597.26,男,8,23,15000及以上,无,3,23,无,2016-12-27,2016-12-27 02:00:18,34465.0,B,0.0,经营收入,0,0
pdu6****72387,2018-08-09 16:09:05,124470005,pdu6****72387第6次借款,医疗,1051.0,20.0,11000.0,12923.25,无,私营业主,38,11041.93,女,7,16,2000-5000（含2000）,无,3,15,无,2017-11-25,2017-12-04 20:15:50,26555.0,B,0.0,经营收入,1,0
pdu3****25180,2018-08-09 16:14:05,124470663,pdu3****25180第26次借款,日常消费,3532.0,20.0,8713.0,23387.8,无,暂未提供,32,18494.6,女,33,141,5000-8000（含5000）,无,3,141,无,2016-07-02,2016-07-02 16:27:31,107943.0,B,54844.0,薪资收入,0,0
pdu2****23407,2018-08-09 16:25:24,124472131,手机app用户的第5次闪电借款,医疗,500.0,20.0,9000.0,12237.24,无,暂未提供,38,10473.89,女,8,20,2000-5000（含2000）,无,3,13,无,2018-01-15,2018-01-23 12:54:43,17000.0,B,0.0,个人存款,7,0
pdu1****47856,2018-08-09 16:35:40,124473439,手机app用户的第9次闪电借款,旅游,550.0,20.0,5124.0,8739.6,无,暂未提供,30,7663.05,女,10,26,2000-5000（含2000）,无,3,25,无,2017-02-19,2017-08-11 18:32:27,17406.0,B,0.0,薪资收入,1,0
pdu1****25757,2018-08-09 17:15:26,124478405,pdu1****25757第7次借款,日常消费,5970.0,20.0,10664.0,18149.74,无,暂未提供,36,8760.25,女,7,34,15000及以上,无,3,33,无,2017-02-14,2017-02-24 10:50:34,47751.0,B,86351.0,薪资收入,1,0
pdu8****62280,2018-08-09 17:28:34,124479909,手机app用户的第4次闪电借款,装修,2208.0,20.0,8500.0,11385.99,无,私营业主,36,7828.37,女,4,15,5000-8000（含5000）,无,3,15,无,2017-11-12,2017-12-06 15:41:31,15854.0,B,0.0,经营收入,0,0
pdu5****23581,2018-08-09 18:16:09,124485195,pdu5****23581第7次借款,日常消费,674.0,20.0,8000.0,10877.6,无,暂未提供,34,9630.89,女,8,23,2000-5000（含2000）,无,3,22,无,2017-12-18,2017-12-18 12:33:30,20272.0,B,8450.0,薪资收入,1,0
pdu1****37846,2018-08-09 18:18:37,124485441,手机app用户的第4次闪电借款,旅游,9000.0,20.0,20000.0,25764.72,无,私营业主,32,23487.28,女,5,15,15000及以上,无,3,15,无,2017-06-29,2017-06-29 17:07:22,50000.0,B,38111.0,经营收入,0,0
pdu3****31543,2018-08-09 18:45:44,124488188,pdu3****31543第10次借款,装修,4142.0,20.0,5897.0,18692.78,无,私营业主,30,14095.97,女,10,61,5000-8000（含5000）,无,3,61,无,2017-05-21,2017-05-21 08:44:34,33227.0,B,0.0,个人存款,0,0
pdu5****17530,2018-08-09 21:37:24,124502726,pdu5****17530第6次借款,日常消费,4250.0,20.0,11083.0,12619.87,无,私营业主,48,11099.04,男,7,21,15000及以上,无,3,21,无,2017-09-28,2017-09-28 13:29:29,26612.0,B,91567.0,薪资收入,0,0
pdu1****33575,2018-08-10 07:38:21,124523859,pdu1****33575第5次借款,旅游,998.0,20.0,6300.0,7126.26,无,暂未提供,31,5339.08,女,5,15,5000-8000（含5000）,无,3,15,无,2016-12-19,2017-05-15 14:20:36,12496.0,B,0.0,薪资收入,0,0
pdu5****63743,2018-08-10 08:02:23,124525354,手机app用户的第7次闪电借款,装修,1924.0,20.0,11500.0,15636.46,无,暂未提供,31,13148.35,男,10,26,2000-5000（含2000）,无,3,26,无,2018-01-10,2018-01-10 16:28:57,64253.0,B,0.0,个人存款,0,0
pdu1****31600,2018-08-10 09:12:34,124532248,手机app用户的第4次闪电借款,兼职创业,2062.0,20.0,12900.0,14307.84,无,私营业主,34,10799.3,女,4,12,8000-15000（含8000）,无,3,12,无,2016-10-27,2017-08-28 11:00:29,21162.0,B,0.0,薪资收入,0,0
pdu6****65000,2018-08-10 09:17:01,124532813,手机app用户的借款,旅游,10000.0,20.0,18000.0,24991.65,无,私营业主,33,20878.29,女,15,44,8000-15000（含8000）,无,3,44,无,2016-11-07,2016-11-07 21:30:18,65876.0,B,0.0,薪资收入,0,0
she****i05,2018-08-10 09:26:12,124534019,s****ili05第7次借款,日常消费,2500.0,20.0,2904.0,8861.35,无,暂未提供,34,8861.35,女,9,27,8000-15000（含8000）,无,3,27,无,2015-02-13,2017-12-03 17:37:08,14904.0,B,0.0,薪资收入,0,0
pdu8****71588,2018-08-10 09:52:33,124537440,pdu8****71588第20次借款,日常消费,3366.0,20.0,5614.0,15919.65,成人,暂未提供,33,15558.25,女,22,106,5000-8000（含5000）,本科,3,101,云南财经大学,2016-09-22,2016-10-28 11:34:12,82537.0,B,0.0,薪资收入,5,0
pdu7****18781,2018-08-10 09:56:53,124538041,手机app用户的第5次闪电借款,日常消费,2166.0,20.0,9349.0,13626.32,无,私营业主,30,12498.42,女,7,13,5000-8000（含5000）,无,3,12,无,2017-07-06,2017-09-07 15:00:47,25976.0,B,0.0,经营收入,1,0
pdu2****84376,2018-08-10 10:09:03,124539663,pdu2****84376第9次借款,装修,6315.0,20.0,19200.0,20242.38,成人,私营业主,35,18339.6,女,10,60,5000-8000（含5000）,专科,3,56,山东中医药大学,2016-03-06,2016-03-06 02:55:38,64740.0,B,55778.0,经营收入,4,0
pdu3****80332,2018-08-10 10:33:32,124543055,手机app用户的借款,日常消费,1308.0,20.0,13200.0,15245.04,无,私营业主,37,8353.16,男,12,36,15000及以上,无,3,33,无,2017-03-10,2017-08-06 19:51:51,44818.0,B,81004.0,经营收入,3,0
pdu3****83074,2018-08-10 10:33:36,124543065,手机app用户的借款,日常消费,3884.0,20.0,14900.0,17520.3,无,私营业主,37,10397.55,男,17,74,15000及以上,无,3,74,无,2017-03-15,2017-03-16 20:06:48,87358.0,B,27765.0,经营收入,0,0
pdu1****20434,2018-08-10 10:45:32,124544718,pdu1****20434第11次借款,装修,975.0,20.0,4200.0,7187.01,成人,暂未提供,31,6687.17,女,12,67,15000及以上,专科,3,62,中央广播电视大学,2016-02-26,2016-02-26 13:10:27,27682.0,B,1288.0,经营收入,5,0
pdu7****13801,2018-08-10 11:29:34,124550626,pdu7****13801第6次借款,日常消费,3418.0,20.0,10604.0,23701.85,无,私营业主,41,20483.21,女,7,32,8000-15000（含8000）,无,3,32,无,2016-09-21,2017-01-22 12:09:32,49587.0,B,0.0,经营收入,0,0
pdu8****70580,2018-08-10 12:26:01,124558015,pdu8****70580第13次借款,旅游,3969.0,20.0,10333.0,23255.01,无,私营业主,40,13425.55,女,13,62,8000-15000（含8000）,无,3,60,无,2017-02-24,2017-03-02 10:22:25,63188.0,B,424.0,个人存款,2,0
pdu7****56202,2018-08-10 12:39:05,124559643,pdu7****56202第7次借款,日常消费,1318.0,20.0,8697.0,14763.86,成人,暂未提供,36,8162.88,女,8,37,5000-8000（含5000）,专科,3,17,中央广播电视大学,2016-09-19,2016-09-21 11:09:15,31874.0,B,0.0,薪资收入,20,0
pdu4****54803,2018-08-10 15:31:13,124580848,pdu4****54803第14次借款,日常消费,6000.0,20.0,9000.0,18554.77,无,私营业主,31,18175.76,男,15,65,15000及以上,无,3,64,无,2016-12-01,2016-12-01 12:16:24,71700.0,B,6100.0,经营收入,1,0
pdu2****70537,2018-08-10 15:36:49,124581502,pdu2****70537第13次借款,装修,8839.0,20.0,12861.0,19576.05,无,私营业主,41,14221.09,女,14,65,2000-5000（含2000）,无,3,65,无,2016-05-21,2016-05-21 18:27:06,74844.0,B,159791.0,经营收入,0,0
pdu4****44081,2018-08-10 15:52:18,124583337,pdu4****44081第10次借款,日常消费,2000.0,20.0,15000.0,17830.0,无,私营业主,38,0.0,女,10,51,8000-15000（含8000）,无,3,50,无,2017-05-15,2017-05-15 13:30:33,52340.0,B,0.0,薪资收入,1,0
pdu8****31033,2018-08-10 16:37:21,124588534,手机app用户的第18次闪电借款,日常消费,1587.0,20.0,11778.0,14314.52,无,暂未提供,35,12717.43,女,18,84,8000-15000（含8000）,无,3,84,无,2016-08-29,2016-11-12 16:22:17,51798.0,B,0.0,薪资收入,0,0
pdu7****18632,2018-08-10 16:51:00,124590149,pdu7****18632第10次借款,日常消费,1100.0,20.0,6161.0,11925.87,无,暂未提供,35,10673.15,女,12,35,2000-5000（含2000）,无,3,34,无,2017-06-22,2017-06-22 22:22:44,26263.0,B,0.0,薪资收入,1,0
pdu5****24358,2018-08-10 19:22:07,124604967,pdu5****24358第16次借款,装修,3100.0,20.0,5000.0,17726.65,无,私营业主,33,11961.71,女,16,92,8000-15000（含8000）,无,3,91,无,2016-12-30,2016-12-30 16:56:49,41242.0,B,0.0,个人存款,1,0
pdu0****02848,2018-08-10 20:58:12,124612028,手机app用户的第17次闪电借款,医疗,3800.0,20.0,12000.0,18772.12,无,暂未提供,37,18514.85,女,18,72,8000-15000（含8000）,无,3,59,无,2017-01-12,2017-02-28 17:34:25,78265.0,B,268176.0,经营收入,13,0
pdu5****00168,2018-08-10 21:53:26,124615667,手机app用户的第7次闪电借款,旅游,4900.0,20.0,10000.0,14146.24,无,私营业主,43,12281.64,女,7,26,15000及以上,无,3,25,无,2017-04-19,2017-04-19 19:20:32,43100.0,B,0.0,经营收入,1,0
pdu7****25605,2018-08-10 21:58:22,124615976,手机app用户的第5次闪电借款,生产经营,3000.0,20.0,7000.0,12345.3,无,私营业主,34,9900.29,女,6,18,15000及以上,无,3,18,无,2017-09-29,2017-09-29 15:36:36,27152.0,B,76062.0,经营收入,0,0
pdu6****14142,2018-08-10 22:11:52,124616837,手机app用户的第13次闪电借款,日常消费,1616.0,20.0,7000.0,12277.88,无,私营业主,30,11680.65,女,16,46,8000-15000（含8000）,无,3,46,无,2017-08-12,2017-08-12 23:22:05,39118.0,B,2000.0,经营收入,0,0
pdu4****32167,2018-08-11 06:18:34,124630670,pdu4****32167第8次借款,日常消费,4888.0,20.0,12068.0,18474.33,无,私营业主,52,17419.79,女,9,43,8000-15000（含8000）,无,6,40,无,2016-07-25,2016-10-27 09:43:10,58257.0,B,102254.0,经营收入,3,0
pdu4****41043,2018-08-11 08:56:44,124639073,pdu4****41043第11次借款,装修,3387.0,20.0,18075.0,24292.42,无,私营业主,32,23093.66,女,13,66,8000-15000（含8000）,无,3,66,无,2016-05-26,2016-06-27 14:06:43,70660.0,B,61541.0,薪资收入,0,0
pdu1****86636,2018-08-11 22:39:53,124716128,手机app用户的第17次闪电借款,日常消费,2290.0,20.0,13000.0,18120.61,无,暂未提供,32,18120.61,女,20,71,2000-5000（含2000）,无,3,70,无,2016-11-22,2016-11-22 14:01:31,73687.0,B,0.0,经营收入,1,0
pdu2****56607,2018-08-12 22:15:06,124813816,手机app用户的第16次闪电借款,日常消费,2141.0,20.0,9500.0,15767.2,无,暂未提供,32,14054.71,女,17,66,2000-5000（含2000）,无,3,66,无,2017-01-18,2017-01-18 14:05:42,61228.0,B,0.0,个人存款,0,0
pdu2****20650,2018-08-13 15:22:05,124885588,手机app用户的第12次闪电借款,日常消费,3522.0,20.0,8960.0,18723.99,无,私营业主,29,14618.6,女,12,53,5000-8000（含5000）,无,3,49,无,2017-01-21,2017-03-02 16:29:16,38998.0,B,4492.0,经营收入,4,0
pdu0****41231,2018-08-13 15:32:23,124886775,pdu0****41231第9次借款,装修,14639.0,20.0,14639.0,23442.99,普通,私营业主,37,23442.99,女,9,54,15000及以上,本科,3,40,贵州民族学院,2016-07-10,2016-07-10 12:55:43,75271.0,B,0.0,薪资收入,14,0
pdu4****43820,2018-08-13 15:47:43,124888501,pdu4****43820第11次借款,日常消费,10000.0,20.0,14812.0,40627.79,无,私营业主,44,40627.79,女,12,48,8000-15000（含8000）,无,6,47,无,2017-07-12,2017-07-13 15:48:08,63133.0,B,74318.0,个人存款,1,0
pdu0****63264,2018-08-13 16:21:56,124892332,pdu0****63264第20次借款,装修,13765.0,20.0,13765.0,20622.32,无,私营业主,30,19856.39,女,21,100,15000及以上,无,3,90,无,2016-10-10,2017-01-10 14:35:14,72780.0,B,35788.0,个人存款,10,0
pdu5****64117,2018-08-13 17:08:43,124897419,手机app用户的借款,日常消费,11500.0,20.0,15400.0,18320.35,无,私营业主,36,16616.28,女,5,21,15000及以上,无,6,21,无,2017-01-15,2017-09-06 08:25:27,49119.0,B,0.0,经营收入,0,0
pdu8****03726,2018-08-13 17:16:28,124898247,手机app用户的第3次闪电借款,旅游,2756.0,20.0,9500.0,12892.57,无,暂未提供,31,11399.1,女,4,12,2000-5000（含2000）,无,3,10,无,2017-01-06,2017-11-03 18:09:36,20636.0,B,0.0,薪资收入,2,0
pdu2****14415,2018-08-13 17:17:15,124898314,手机app用户的借款,日常消费,12000.0,20.0,12000.0,31234.65,无,私营业主,37,29892.82,女,21,110,5000-8000（含5000）,无,6,104,无,2016-01-22,2016-01-22 12:42:26,101396.0,B,0.0,经营收入,6,0
pdu5****45831,2018-08-13 17:35:09,124900103,手机app用户的第9次闪电借款,日常消费,1000.0,20.0,5000.0,7059.89,无,暂未提供,28,4578.98,女,9,41,2000-5000（含2000）,无,3,41,无,2017-04-27,2017-04-30 16:06:41,15500.0,B,0.0,薪资收入,0,0
pdu0****00656,2018-08-13 18:36:57,124905992,手机app用户的借款,旅游,6000.0,20.0,7000.0,21263.97,无,暂未提供,39,17840.66,女,8,38,2000-5000（含2000）,无,6,38,无,2017-08-14,2017-08-15 16:06:15,28900.0,B,0.0,薪资收入,0,0
pdu6****18244,2018-08-13 18:42:42,124906480,手机app用户的借款,旅游,10000.0,20.0,15000.0,27063.12,成人,暂未提供,29,27063.12,女,23,115,8000-15000（含8000）,专科,3,110,四川国际标榜职业学院,2016-06-15,2016-06-15 13:46:12,108338.0,B,0.0,个人存款,5,0
pdu5****42701,2018-08-13 19:40:43,124911329,手机app用户的第6次闪电借款,生产经营,3000.0,20.0,7000.0,11321.31,成人,暂未提供,30,10247.78,女,7,33,5000-8000（含5000）,专科,3,15,吉首大学,2016-03-16,2016-03-18 16:52:21,26267.0,B,1357.0,薪资收入,18,0
pdu6****35221,2018-08-14 18:10:15,125009173,pdu6****35221第6次借款,医疗,1000.0,20.0,13000.0,18589.78,无,暂未提供,34,18589.78,女,7,36,5000-8000（含5000）,无,3,29,无,2016-10-06,2016-10-10 20:14:08,45500.0,B,0.0,薪资收入,7,0
pdu4****86757,2018-08-15 09:26:05,125053819,手机app用户的第10次闪电借款,日常消费,3200.0,20.0,20000.0,21703.41,无,暂未提供,30,19284.83,女,10,35,2000-5000（含2000）,无,6,35,无,2017-07-16,2017-07-16 01:09:54,75288.0,B,0.0,薪资收入,0,0
pdu5****83310,2018-08-16 10:38:31,125173961,手机app用户的第11次闪电借款,日常消费,3188.0,20.0,15000.0,22058.34,无,私营业主,32,20420.39,女,11,58,5000-8000（含5000）,无,6,54,无,2016-05-24,2016-05-29 01:54:11,63179.0,B,1800.0,经营收入,4,0
pdu8****67627,2018-08-19 18:35:13,125525780,手机app用户的第18次闪电借款,旅游,2521.0,20.0,9000.0,17444.33,无,私营业主,32,16446.91,女,18,137,8000-15000（含8000）,无,6,136,无,2016-07-20,2016-07-20 17:13:35,57910.0,B,0.0,薪资收入,1,0
pdu2****01187,2018-08-19 23:26:38,125543965,pdu2****01187第5次借款,日常消费,1637.0,20.0,4359.0,7515.24,无,私营业主,32,4659.52,女,5,30,5000-8000（含5000）,无,6,26,无,2017-07-26,2017-07-26 14:15:35,13463.0,B,0.0,个人存款,4,0
pdu2****35842,2018-08-20 05:31:39,125553141,pdu2****35842第15次借款,医疗,2600.0,20.0,7000.0,17359.84,无,暂未提供,30,17026.99,女,15,96,5000-8000（含5000）,无,6,96,无,2016-01-12,2017-01-14 12:21:27,47234.0,B,0.0,薪资收入,0,0
pdu5****01151,2018-08-20 05:49:38,125553368,pdu5****01151第7次借款,日常消费,3847.0,20.0,16000.0,19988.04,无,暂未提供,39,16156.41,女,7,37,5000-8000（含5000）,无,6,35,无,2017-01-05,2017-01-05 10:30:48,44879.0,B,7160.0,薪资收入,2,0
pdu5****44644,2018-08-20 07:08:11,125555477,手机app用户的借款,旅游,6000.0,20.0,10000.0,19615.62,无,私营业主,33,14186.34,女,14,54,8000-15000（含8000）,无,6,54,无,2017-03-07,2017-03-07 20:23:05,48800.0,B,0.0,经营收入,0,0
pdu6****13255,2018-08-20 08:01:38,125558303,手机app用户的第4次闪电借款,日常消费,1700.0,20.0,2000.0,2549.83,无,暂未提供,37,2264.7,女,4,14,5000-8000（含5000）,无,6,12,无,2016-10-10,2017-10-19 18:31:47,5300.0,B,0.0,薪资收入,2,0
pdu3****77035,2018-08-20 09:23:53,125566333,手机app用户的第19次闪电借款,日常消费,1400.0,20.0,7862.0,16798.51,无,暂未提供,33,15822.16,女,20,126,5000-8000（含5000）,无,6,119,无,2016-03-08,2016-05-09 10:41:16,56262.0,B,10310.0,薪资收入,7,0
pdu0****31578,2018-08-20 09:38:36,125568201,pdu0****31578第11次借款,装修,1900.0,20.0,11000.0,18670.8,无,私营业主,34,17659.61,女,12,47,2000-5000（含2000）,无,6,47,无,2017-07-04,2017-07-04 14:23:12,50096.0,B,6508.0,经营收入,0,0
pdu6****67874,2018-08-20 11:15:13,125581093,手机app用户的借款,日常消费,5000.0,20.0,11000.0,22210.7,无,暂未提供,45,21548.11,女,8,38,2000-5000（含2000）,无,6,28,无,2017-02-20,2017-02-20 15:15:59,43700.0,B,0.0,薪资收入,10,0
pdu0****05612,2018-08-20 14:19:06,125603237,手机app用户的借款,日常消费,3480.0,20.0,4000.0,6608.65,无,暂未提供,33,6578.62,女,7,23,5000-8000（含5000）,无,6,23,无,2017-06-20,2017-06-20 10:03:58,17468.0,B,4252.0,个人存款,0,0
pdu3****57565,2018-08-20 14:43:21,125606185,pdu3****57565第8次借款,日常消费,4743.0,20.0,10418.0,17862.93,无,私营业主,36,16832.76,男,8,32,5000-8000（含5000）,无,6,32,无,2017-05-11,2017-05-23 17:28:02,40449.0,B,0.0,薪资收入,0,0
pdu0****73525,2018-08-20 15:30:52,125611889,pdu0****73525第7次借款,日常消费,10261.0,20.0,13500.0,17091.45,成人,私营业主,32,14269.41,女,10,49,5000-8000（含5000）,专科,6,48,哈尔滨职业技术学院,2016-04-26,2016-04-26 22:04:40,57710.0,B,9669.0,薪资收入,1,0
pdu7****05236,2018-08-20 16:24:59,125618269,pdu7****05236第6次借款,医疗,2506.0,20.0,8241.0,12851.64,无,暂未提供,32,11726.46,女,7,45,5000-8000（含5000）,无,6,34,无,2016-04-02,2016-10-11 21:40:30,33789.0,B,27406.0,经营收入,11,0
pdu1****53124,2018-08-21 09:20:16,125671712,pdu1****53124第17次借款,日常消费,1884.0,20.0,6836.0,23958.59,无,私营业主,34,19330.08,女,17,108,5000-8000（含5000）,无,6,108,无,2016-11-04,2016-11-04 20:55:33,65521.0,B,157221.0,经营收入,0,0
pdu0****61636,2018-08-21 09:37:26,125673740,pdu0****61636第13次借款,日常消费,4088.0,20.0,15016.0,19385.08,无,私营业主,44,18896.4,女,13,61,2000-5000（含2000）,无,6,60,无,2016-09-19,2016-09-19 18:45:35,76110.0,B,0.0,经营收入,1,0
pdu6****50230,2018-08-21 16:30:34,125722879,pdu6****50230第19次借款,日常消费,3014.0,20.0,10000.0,13119.61,无,暂未提供,32,12870.71,女,19,100,2000-5000（含2000）,无,6,97,无,2016-05-16,2017-03-28 20:09:12,51107.0,B,22577.0,经营收入,3,0
pdu8****40004,2018-08-21 16:51:11,125725262,手机app用户的第4次闪电借款,生产经营,2200.0,20.0,8000.0,10879.84,无,私营业主,35,10267.5,女,4,5,8000-15000（含8000）,无,6,5,无,2018-05-17,2018-05-17 13:25:32,12200.0,B,0.0,经营收入,0,0
pdu8****41851,2018-08-22 08:42:52,125774066,手机app用户的第10次闪电借款,日常消费,2450.0,20.0,10476.0,15146.75,成人,暂未提供,39,13205.82,女,10,49,8000-15000（含8000）,本科,6,44,商丘师范学院,2016-09-29,2016-10-08 15:16:51,52163.0,B,0.0,薪资收入,5,0
pdu0****78214,2018-08-24 06:34:10,125971864,pdu0****78214第9次借款,日常消费,1500.0,20.0,6862.0,12840.75,无,暂未提供,44,11539.4,女,9,41,5000-8000（含5000）,无,6,35,无,2016-12-29,2016-12-30 10:10:26,27627.0,B,1953.0,薪资收入,6,0
pdu6****42637,2018-08-24 07:54:37,125975368,pdu6****42637第8次借款,旅游,3764.0,20.0,14000.0,17612.94,无,暂未提供,31,17175.88,女,8,27,5000-8000（含5000）,无,6,18,无,2017-07-09,2017-07-09 18:26:03,42610.0,B,0.0,薪资收入,9,0
pdu1****43632,2018-08-24 08:40:49,125979520,pdu1****43632第3次借款,日常消费,746.0,20.0,7000.0,9519.9,无,暂未提供,35,7742.54,女,3,5,8000-15000（含8000）,无,6,5,无,2018-04-27,2018-04-27 14:23:49,8860.0,B,5321.0,薪资收入,0,0
pdu6****44187,2018-08-24 09:18:52,125983680,手机app用户的第9次闪电借款,日常消费,1500.0,20.0,7000.0,13825.19,无,暂未提供,39,12245.59,女,10,32,8000-15000（含8000）,无,6,32,无,2017-04-01,2017-04-06 00:10:51,26000.0,B,8.0,薪资收入,0,0
pdu6****01737,2018-08-24 10:30:31,125992623,手机app用户的第12次闪电借款,日常消费,550.0,20.0,4000.0,6849.76,无,私营业主,44,6234.53,女,12,44,2000-5000（含2000）,无,6,44,无,2016-07-01,2017-11-28 09:09:25,14971.0,B,0.0,经营收入,0,0
pdu4****50504,2018-08-24 10:52:58,125995511,手机app用户的借款,日常消费,4380.0,20.0,12400.0,13348.53,无,暂未提供,35,11877.33,女,7,34,2000-5000（含2000）,无,6,31,无,2016-04-27,2016-07-26 21:34:02,36222.0,B,0.0,个人存款,3,0
pdu8****24141,2018-08-24 22:32:32,126064996,手机app用户的第3次闪电借款,日常消费,554.0,20.0,5000.0,6799.74,无,私营业主,43,5441.81,女,3,6,5000-8000（含5000）,无,6,6,无,2017-09-21,2018-05-07 11:20:24,6254.0,B,0.0,薪资收入,0,0
pdu5****83332,2018-08-25 00:58:31,126072113,手机app用户的第5次闪电借款,日常消费,609.0,20.0,2500.0,5148.83,无,私营业主,44,3857.85,女,5,15,5000-8000（含5000）,无,6,14,无,2016-09-17,2018-02-26 16:58:57,6100.0,B,13850.0,经营收入,1,0
